,open,high,low,close,adjclose,volume,ticker
2020-02-14,21.280000686645508,21.280000686645508,20.15999984741211,20.639999389648438,20.639999389648438,1519,CMMB
2020-02-18,20.799999237060547,21.1200008392334,20.799999237060547,20.959999084472656,20.959999084472656,1138,CMMB
2020-02-19,21.1200008392334,26.559999465942383,21.040000915527344,22.559999465942383,22.559999465942383,10075,CMMB
2020-02-20,23.200000762939453,23.23200035095215,20.91200065612793,21.760000228881836,21.760000228881836,1544,CMMB
2020-02-21,21.280000686645508,22.399999618530273,21.280000686645508,22.079999923706055,22.079999923706055,1244,CMMB
2020-02-24,21.440000534057617,21.920000076293945,21.13599967956543,21.13599967956543,21.13599967956543,531,CMMB
2020-02-25,21.280000686645508,21.440000534057617,17.600000381469727,19.583999633789062,19.583999633789062,3188,CMMB
2020-02-26,19.040000915527344,19.1200008392334,16.0,16.15999984741211,16.15999984741211,2563,CMMB
2020-02-27,14.880000114440918,16.0,13.760000228881836,15.199999809265137,15.199999809265137,6556,CMMB
2020-02-28,15.744000434875488,15.744000434875488,14.079999923706055,14.383999824523926,14.383999824523926,2519,CMMB
2020-03-02,15.199999809265137,15.807999610900879,15.199999809265137,15.807999610900879,15.807999610900879,419,CMMB
2020-03-03,16.15999984741211,16.15999984741211,14.079999923706055,14.736000061035156,14.736000061035156,356,CMMB
2020-03-04,15.119999885559082,16.15999984741211,15.119999885559082,16.0,16.0,3900,CMMB
2020-03-05,16.639999389648438,16.639999389648438,15.53600025177002,16.31999969482422,16.31999969482422,1719,CMMB
2020-03-06,16.31999969482422,16.31999969482422,14.399999618530273,14.5600004196167,14.5600004196167,800,CMMB
2020-03-09,16.15999984741211,16.15999984741211,13.631999969482422,14.303999900817871,14.303999900817871,69,CMMB
2020-03-10,14.079999923706055,15.119999885559082,13.600000381469727,14.303999900817871,14.303999900817871,288,CMMB
2020-03-11,12.800000190734863,14.079999923706055,12.800000190734863,13.104000091552734,13.104000091552734,163,CMMB
2020-03-12,14.079999923706055,14.208000183105469,9.600000381469727,10.399999618530273,10.399999618530273,1425,CMMB
2020-03-13,10.399999618530273,16.0,10.399999618530273,13.600000381469727,13.600000381469727,1675,CMMB
2020-03-16,14.031999588012695,14.031999588012695,10.399999618530273,10.432000160217285,10.432000160217285,575,CMMB
2020-03-17,11.248000144958496,14.5600004196167,9.920000076293945,11.84000015258789,11.84000015258789,456,CMMB
2020-03-18,10.399999618530273,10.46399974822998,10.399999618530273,10.399999618530273,10.399999618530273,119,CMMB
2020-03-19,11.199999809265137,11.199999809265137,9.760000228881836,9.760000228881836,9.760000228881836,206,CMMB
2020-03-20,10.079999923706055,10.880000114440918,8.223999977111816,10.175999641418457,10.175999641418457,731,CMMB
2020-03-23,9.008000373840332,10.847999572753906,8.960000038146973,9.968000411987305,9.968000411987305,894,CMMB
2020-03-24,9.32800006866455,9.920000076293945,9.32800006866455,9.84000015258789,9.84000015258789,794,CMMB
2020-03-25,9.600000381469727,11.199999809265137,9.600000381469727,9.600000381469727,9.600000381469727,1019,CMMB
2020-03-26,9.600000381469727,10.079999923706055,9.600000381469727,10.04800033569336,10.04800033569336,1044,CMMB
2020-03-27,10.831999778747559,10.831999778747559,9.920000076293945,10.767999649047852,10.767999649047852,456,CMMB
2020-03-30,11.711999893188477,11.84000015258789,10.272000312805176,10.720000267028809,10.720000267028809,631,CMMB
2020-03-31,11.199999809265137,14.239999771118164,10.720000267028809,12.576000213623047,12.576000213623047,5844,CMMB
2020-04-01,11.520000457763672,11.520000457763672,10.720000267028809,10.720000267028809,10.720000267028809,1081,CMMB
2020-04-02,10.399999618530273,11.152000427246094,9.279999732971191,10.416000366210938,10.416000366210938,481,CMMB
2020-04-03,9.920000076293945,11.199999809265137,9.279999732971191,10.800000190734863,10.800000190734863,825,CMMB
2020-04-06,11.199999809265137,11.199999809265137,11.119999885559082,11.199999809265137,11.199999809265137,250,CMMB
2020-04-07,11.199999809265137,11.520000457763672,11.199999809265137,11.472000122070312,11.472000122070312,169,CMMB
2020-04-08,11.503999710083008,11.520000457763672,11.039999961853027,11.199999809265137,11.199999809265137,675,CMMB
2020-04-09,11.199999809265137,11.520000457763672,11.199999809265137,11.215999603271484,11.215999603271484,344,CMMB
2020-04-13,10.399999618530273,11.472000122070312,9.631999969482422,10.479999542236328,10.479999542236328,238,CMMB
2020-04-14,11.520000457763672,12.640000343322754,11.359999656677246,12.479999542236328,12.479999542236328,1663,CMMB
2020-04-15,12.479999542236328,12.640000343322754,11.199999809265137,12.640000343322754,12.640000343322754,2256,CMMB
2020-04-16,12.640000343322754,14.399999618530273,12.15999984741211,14.399999618530273,14.399999618530273,3281,CMMB
2020-04-17,15.039999961853027,15.199999809265137,12.15999984741211,13.920000076293945,13.920000076293945,4825,CMMB
2020-04-20,15.199999809265137,15.199999809265137,12.800000190734863,12.800000190734863,12.800000190734863,2425,CMMB
2020-04-21,13.184000015258789,13.184000015258789,12.319999694824219,12.800000190734863,12.800000190734863,2006,CMMB
2020-04-22,12.800000190734863,15.199999809265137,12.800000190734863,13.4399995803833,13.4399995803833,3288,CMMB
2020-04-23,13.920000076293945,13.920000076293945,12.15999984741211,13.008000373840332,13.008000373840332,831,CMMB
2020-04-24,12.319999694824219,13.503999710083008,12.319999694824219,13.279999732971191,13.279999732971191,113,CMMB
2020-04-27,13.4399995803833,13.4399995803833,12.0,12.800000190734863,12.800000190734863,2475,CMMB
2020-04-28,13.616000175476074,13.616000175476074,12.15999984741211,12.800000190734863,12.800000190734863,981,CMMB
2020-04-29,12.319999694824219,14.399999618530273,12.319999694824219,14.399999618530273,14.399999618530273,3206,CMMB
2020-04-30,14.720000267028809,14.720000267028809,12.800000190734863,14.303999900817871,14.303999900817871,1294,CMMB
2020-05-01,13.984000205993652,14.399999618530273,13.279999732971191,14.079999923706055,14.079999923706055,531,CMMB
2020-05-04,14.687999725341797,14.880000114440918,13.600000381469727,14.399999618530273,14.399999618530273,2694,CMMB
2020-05-05,14.479999542236328,14.479999542236328,13.600000381469727,13.600000381469727,13.600000381469727,375,CMMB
2020-05-06,13.600000381469727,14.815999984741211,13.600000381469727,14.399999618530273,14.399999618530273,294,CMMB
2020-05-07,14.399999618530273,14.880000114440918,13.680000305175781,14.880000114440918,14.880000114440918,494,CMMB
2020-05-08,15.119999885559082,18.8799991607666,13.760000228881836,17.440000534057617,17.440000534057617,10544,CMMB
2020-05-11,17.600000381469727,18.239999771118164,15.887999534606934,17.68000030517578,17.68000030517578,2994,CMMB
2020-05-12,18.239999771118164,18.239999771118164,14.784000396728516,15.199999809265137,15.199999809265137,5375,CMMB
2020-05-13,16.0,16.799999237060547,14.5600004196167,15.039999961853027,15.039999961853027,1319,CMMB
2020-05-14,14.5600004196167,14.960000038146973,12.960000038146973,14.960000038146973,14.960000038146973,1469,CMMB
2020-05-15,14.5600004196167,16.0,14.5600004196167,15.37600040435791,15.37600040435791,500,CMMB
2020-05-18,15.680000305175781,16.0,15.232000350952148,15.343999862670898,15.343999862670898,519,CMMB
2020-05-19,15.84000015258789,16.0,13.760000228881836,15.199999809265137,15.199999809265137,2813,CMMB
2020-05-20,15.279999732971191,15.520000457763672,14.239999771118164,14.880000114440918,14.880000114440918,675,CMMB
2020-05-21,15.199999809265137,22.079999923706055,15.119999885559082,18.8799991607666,18.8799991607666,33338,CMMB
2020-05-22,18.8799991607666,19.1200008392334,15.680000305175781,17.920000076293945,17.920000076293945,4075,CMMB
2020-05-26,19.68000030517578,19.68000030517578,16.959999084472656,18.239999771118164,18.239999771118164,1338,CMMB
2020-05-27,18.239999771118164,18.239999771118164,16.799999237060547,16.799999237060547,16.799999237060547,2056,CMMB
2020-05-28,17.280000686645508,17.760000228881836,16.799999237060547,17.760000228881836,17.760000228881836,763,CMMB
2020-05-29,17.760000228881836,18.239999771118164,17.1200008392334,17.600000381469727,17.600000381469727,1606,CMMB
2020-06-01,18.239999771118164,18.8799991607666,17.600000381469727,18.70400047302246,18.70400047302246,2269,CMMB
2020-06-02,18.719999313354492,18.8799991607666,17.1200008392334,17.760000228881836,17.760000228881836,1844,CMMB
2020-06-03,18.239999771118164,18.399999618530273,17.360000610351562,18.15999984741211,18.15999984741211,1106,CMMB
2020-06-04,18.559999465942383,18.8799991607666,17.472000122070312,18.176000595092773,18.176000595092773,594,CMMB
2020-06-05,18.399999618530273,18.399999618530273,16.92799949645996,18.079999923706055,18.079999923706055,1163,CMMB
2020-06-08,18.239999771118164,20.0,16.959999084472656,18.416000366210938,18.416000366210938,13538,CMMB
2020-06-09,18.079999923706055,28.479999542236328,18.079999923706055,21.440000534057617,21.440000534057617,31763,CMMB
2020-06-10,21.440000534057617,23.360000610351562,18.719999313354492,20.479999542236328,20.479999542236328,5950,CMMB
2020-06-11,21.1200008392334,27.68000030517578,17.280000686645508,22.8799991607666,22.8799991607666,13550,CMMB
2020-06-12,25.280000686645508,28.0,21.760000228881836,24.224000930786133,24.224000930786133,14600,CMMB
2020-06-15,24.0,25.600000381469727,22.719999313354492,23.040000915527344,23.040000915527344,5881,CMMB
2020-06-16,22.559999465942383,23.79199981689453,20.959999084472656,21.440000534057617,21.440000534057617,4475,CMMB
2020-06-17,21.600000381469727,25.600000381469727,21.600000381469727,24.31999969482422,24.31999969482422,6694,CMMB
2020-06-18,24.31999969482422,25.760000228881836,23.520000457763672,25.600000381469727,25.600000381469727,3431,CMMB
2020-06-19,25.600000381469727,26.239999771118164,24.479999542236328,24.799999237060547,24.799999237060547,2781,CMMB
2020-06-22,25.920000076293945,26.8799991607666,25.1200008392334,26.8799991607666,26.8799991607666,3625,CMMB
2020-06-23,27.68000030517578,28.15999984741211,26.8799991607666,26.8799991607666,26.8799991607666,3925,CMMB
2020-06-24,28.0,28.0,24.0,25.280000686645508,25.280000686645508,3456,CMMB
2020-06-25,24.31999969482422,26.239999771118164,24.0,24.639999389648438,24.639999389648438,1681,CMMB
2020-06-26,24.15999984741211,25.440000534057617,23.200000762939453,23.68000030517578,23.68000030517578,2063,CMMB
2020-06-29,23.040000915527344,24.31999969482422,21.760000228881836,21.760000228881836,21.760000228881836,1006,CMMB
2020-06-30,21.920000076293945,26.8799991607666,21.280000686645508,21.920000076293945,21.920000076293945,3081,CMMB
2020-07-01,21.1200008392334,23.200000762939453,21.1200008392334,22.239999771118164,22.239999771118164,1650,CMMB
2020-07-02,24.31999969482422,25.1200008392334,22.399999618530273,24.799999237060547,24.799999237060547,2681,CMMB
2020-07-06,26.079999923706055,26.079999923706055,24.31999969482422,25.1200008392334,25.1200008392334,1425,CMMB
2020-07-07,25.200000762939453,25.200000762939453,22.591999053955078,24.959999084472656,24.959999084472656,2288,CMMB
2020-07-08,24.719999313354492,25.920000076293945,24.719999313354492,24.799999237060547,24.799999237060547,700,CMMB
2020-07-09,26.239999771118164,26.239999771118164,23.200000762939453,24.0,24.0,1275,CMMB
2020-07-10,23.040000915527344,23.200000762939453,20.959999084472656,20.959999084472656,20.959999084472656,5156,CMMB
2020-07-13,21.760000228881836,21.760000228881836,13.119999885559082,13.760000228881836,13.760000228881836,41463,CMMB
2020-07-14,13.4399995803833,14.399999618530273,12.479999542236328,12.51200008392334,12.51200008392334,26063,CMMB
2020-07-15,12.640000343322754,13.359999656677246,12.319999694824219,13.168000221252441,13.168000221252441,6519,CMMB
2020-07-16,13.279999732971191,15.359999656677246,12.479999542236328,14.880000114440918,14.880000114440918,24375,CMMB
2020-07-17,15.37600040435791,15.583999633789062,14.720000267028809,15.168000221252441,15.168000221252441,7450,CMMB
2020-07-20,15.84000015258789,16.639999389648438,14.5600004196167,15.359999656677246,15.359999656677246,12619,CMMB
2020-07-21,15.520000457763672,17.1200008392334,15.359999656677246,16.239999771118164,16.239999771118164,15619,CMMB
2020-07-22,16.15999984741211,16.639999389648438,14.720000267028809,15.807999610900879,15.807999610900879,6225,CMMB
2020-07-23,16.0,16.0,15.152000427246094,15.423999786376953,15.423999786376953,3638,CMMB
2020-07-24,15.824000358581543,15.824000358581543,14.86400032043457,15.119999885559082,15.119999885559082,2250,CMMB
2020-07-27,14.815999984741211,15.567999839782715,13.920000076293945,14.079999923706055,14.079999923706055,6269,CMMB
2020-07-28,14.911999702453613,15.088000297546387,14.0,14.527999877929688,14.527999877929688,3756,CMMB
2020-07-29,14.399999618530273,14.67199993133545,13.920000076293945,14.496000289916992,14.496000289916992,1194,CMMB
2020-07-30,14.112000465393066,16.11199951171875,14.0,15.039999961853027,15.039999961853027,4875,CMMB
2020-07-31,15.920000076293945,15.920000076293945,14.51200008392334,15.472000122070312,15.472000122070312,2506,CMMB
2020-08-03,16.0,16.128000259399414,14.5600004196167,15.680000305175781,15.680000305175781,8081,CMMB
2020-08-04,15.184000015258789,15.968000411987305,15.119999885559082,15.968000411987305,15.968000411987305,2594,CMMB
2020-08-05,15.199999809265137,18.079999923706055,15.199999809265137,17.920000076293945,17.920000076293945,25881,CMMB
2020-08-06,17.600000381469727,17.600000381469727,16.15999984741211,17.280000686645508,17.280000686645508,4013,CMMB
2020-08-07,16.959999084472656,17.440000534057617,16.31999969482422,17.280000686645508,17.280000686645508,3163,CMMB
2020-08-10,17.760000228881836,18.239999771118164,16.639999389648438,17.440000534057617,17.440000534057617,3494,CMMB
2020-08-11,16.959999084472656,17.600000381469727,16.639999389648438,17.280000686645508,17.280000686645508,3275,CMMB
2020-08-12,16.639999389648438,17.280000686645508,16.0,16.0,16.0,5163,CMMB
2020-08-13,15.680000305175781,16.0,14.079999923706055,14.944000244140625,14.944000244140625,5894,CMMB
2020-08-14,15.791999816894531,20.639999389648438,14.51200008392334,18.559999465942383,18.559999465942383,39594,CMMB
2020-08-17,19.040000915527344,19.040000915527344,16.799999237060547,17.600000381469727,17.600000381469727,5556,CMMB
2020-08-18,17.280000686645508,18.399999618530273,16.639999389648438,17.040000915527344,17.040000915527344,2350,CMMB
2020-08-19,16.15999984741211,18.079999923706055,16.0,16.799999237060547,16.799999237060547,4031,CMMB
2020-08-20,16.959999084472656,17.3439998626709,16.15999984741211,16.479999542236328,16.479999542236328,1331,CMMB
2020-08-21,16.479999542236328,18.079999923706055,16.0,16.799999237060547,16.799999237060547,3188,CMMB
2020-08-24,16.31999969482422,17.1200008392334,15.359999656677246,16.799999237060547,16.799999237060547,8194,CMMB
2020-08-25,16.31999969482422,16.799999237060547,15.472000122070312,16.799999237060547,16.799999237060547,2631,CMMB
2020-08-26,16.479999542236328,17.280000686645508,15.680000305175781,16.31999969482422,16.31999969482422,2938,CMMB
2020-08-27,16.0,16.479999542236328,15.359999656677246,16.0,16.0,3925,CMMB
2020-08-28,15.407999992370605,16.959999084472656,15.407999992370605,16.959999084472656,16.959999084472656,1038,CMMB
2020-08-31,16.959999084472656,16.959999084472656,14.880000114440918,15.663999557495117,15.663999557495117,7938,CMMB
2020-09-01,15.104000091552734,17.280000686645508,14.880000114440918,16.43199920654297,16.43199920654297,7694,CMMB
2020-09-02,17.280000686645508,17.280000686645508,15.359999656677246,16.239999771118164,16.239999771118164,731,CMMB
2020-09-03,16.639999389648438,16.639999389648438,14.880000114440918,15.84000015258789,15.84000015258789,4213,CMMB
2020-09-04,14.831999778747559,16.15999984741211,14.239999771118164,15.520000457763672,15.520000457763672,5206,CMMB
2020-09-08,15.520000457763672,15.520000457763672,14.399999618530273,15.008000373840332,15.008000373840332,1731,CMMB
2020-09-09,15.520000457763672,15.520000457763672,14.592000007629395,15.199999809265137,15.199999809265137,306,CMMB
2020-09-10,15.279999732971191,15.680000305175781,14.5600004196167,15.583999633789062,15.583999633789062,3269,CMMB
2020-09-11,16.0,16.639999389648438,14.960000038146973,16.15999984741211,16.15999984741211,4325,CMMB
2020-09-14,16.31999969482422,17.440000534057617,15.600000381469727,17.440000534057617,17.440000534057617,8225,CMMB
2020-09-15,16.719999313354492,17.280000686645508,16.31999969482422,17.1200008392334,17.1200008392334,3006,CMMB
2020-09-16,16.639999389648438,17.280000686645508,15.984000205993652,16.959999084472656,16.959999084472656,2006,CMMB
2020-09-17,16.639999389648438,16.959999084472656,16.31999969482422,16.959999084472656,16.959999084472656,1488,CMMB
2020-09-18,16.479999542236328,17.280000686645508,16.176000595092773,17.1200008392334,17.1200008392334,1500,CMMB
2020-09-21,16.479999542236328,16.959999084472656,16.0,16.15999984741211,16.15999984741211,2019,CMMB
2020-09-22,16.15999984741211,16.479999542236328,15.600000381469727,16.31999969482422,16.31999969482422,1113,CMMB
2020-09-23,16.399999618530273,16.399999618530273,15.600000381469727,16.15999984741211,16.15999984741211,1231,CMMB
2020-09-24,15.680000305175781,16.31999969482422,15.600000381469727,16.15999984741211,16.15999984741211,1906,CMMB
2020-09-25,16.079999923706055,16.15999984741211,15.520000457763672,16.15999984741211,16.15999984741211,1613,CMMB
2020-09-28,16.079999923706055,16.959999084472656,16.0,16.719999313354492,16.719999313354492,1544,CMMB
2020-09-29,16.15999984741211,19.040000915527344,16.15999984741211,19.040000915527344,19.040000915527344,4681,CMMB
2020-09-30,18.81599998474121,20.15999984741211,16.799999237060547,18.239999771118164,18.239999771118164,8631,CMMB
2020-10-01,18.239999771118164,18.559999465942383,17.1200008392334,18.399999618530273,18.399999618530273,5763,CMMB
2020-10-02,17.920000076293945,18.399999618530273,17.440000534057617,18.399999618530273,18.399999618530273,2550,CMMB
2020-10-05,18.399999618530273,20.15999984741211,18.336000442504883,18.8799991607666,18.8799991607666,4338,CMMB
2020-10-06,20.15999984741211,20.799999237060547,18.288000106811523,18.8799991607666,18.8799991607666,2075,CMMB
2020-10-07,18.559999465942383,19.84000015258789,18.559999465942383,18.559999465942383,18.559999465942383,4969,CMMB
2020-10-08,18.8799991607666,20.0,18.719999313354492,18.8799991607666,18.8799991607666,4213,CMMB
2020-10-09,19.040000915527344,20.0,18.8799991607666,18.8799991607666,18.8799991607666,2494,CMMB
2020-10-12,19.1200008392334,19.84000015258789,17.920000076293945,18.11199951171875,18.11199951171875,1581,CMMB
2020-10-13,18.079999923706055,18.8799991607666,17.440000534057617,17.440000534057617,17.440000534057617,1731,CMMB
2020-10-14,17.440000534057617,19.84000015258789,17.200000762939453,18.447999954223633,18.447999954223633,6413,CMMB
2020-10-15,18.719999313354492,18.719999313354492,17.760000228881836,18.719999313354492,18.719999313354492,1119,CMMB
2020-10-16,18.399999618530273,19.520000457763672,18.399999618530273,18.399999618530273,18.399999618530273,363,CMMB
2020-10-19,18.736000061035156,19.200000762939453,17.760000228881836,18.239999771118164,18.239999771118164,1688,CMMB
2020-10-20,18.079999923706055,40.15999984741211,18.079999923706055,23.68000030517578,23.68000030517578,870838,CMMB
2020-10-21,22.239999771118164,22.239999771118164,17.600000381469727,18.559999465942383,18.559999465942383,56556,CMMB
2020-10-22,17.1200008392334,18.719999313354492,14.5600004196167,18.399999618530273,18.399999618530273,21969,CMMB
2020-10-23,16.959999084472656,18.399999618530273,16.959999084472656,17.440000534057617,17.440000534057617,11013,CMMB
2020-10-26,18.079999923706055,18.239999771118164,16.799999237060547,18.079999923706055,18.079999923706055,8169,CMMB
2020-10-27,18.239999771118164,19.200000762939453,18.239999771118164,18.8799991607666,18.8799991607666,9094,CMMB
2020-10-28,19.200000762939453,19.200000762939453,16.959999084472656,19.200000762939453,19.200000762939453,7794,CMMB
2020-10-29,18.719999313354492,19.68000030517578,17.920000076293945,19.040000915527344,19.040000915527344,5206,CMMB
2020-10-30,18.464000701904297,21.760000228881836,18.239999771118164,20.639999389648438,20.639999389648438,8913,CMMB
2020-11-02,20.31999969482422,20.479999542236328,18.559999465942383,18.8799991607666,18.8799991607666,5713,CMMB
2020-11-03,19.200000762939453,20.479999542236328,19.200000762939453,19.472000122070312,19.472000122070312,2756,CMMB
2020-11-04,19.360000610351562,20.15999984741211,19.360000610351562,19.84000015258789,19.84000015258789,1269,CMMB
2020-11-05,19.84000015258789,43.52000045776367,19.040000915527344,20.0,20.0,529756,CMMB
2020-11-06,19.200000762939453,20.0,17.920000076293945,19.68000030517578,19.68000030517578,36775,CMMB
2020-11-09,20.799999237060547,23.200000762939453,19.200000762939453,21.440000534057617,21.440000534057617,20525,CMMB
2020-11-10,20.639999389648438,23.968000411987305,20.639999389648438,22.079999923706055,22.079999923706055,8225,CMMB
2020-11-11,22.719999313354492,23.200000762939453,19.360000610351562,22.559999465942383,22.559999465942383,5656,CMMB
2020-11-12,21.600000381469727,22.559999465942383,20.639999389648438,22.399999618530273,22.399999618530273,8313,CMMB
2020-11-13,22.399999618530273,24.799999237060547,21.440000534057617,22.559999465942383,22.559999465942383,12219,CMMB
2020-11-16,21.440000534057617,23.360000610351562,21.440000534057617,23.040000915527344,23.040000915527344,2244,CMMB
2020-11-17,22.719999313354492,22.8799991607666,21.1200008392334,22.079999923706055,22.079999923706055,4638,CMMB
2020-11-18,22.399999618530273,23.84000015258789,22.239999771118164,23.68000030517578,23.68000030517578,3906,CMMB
2020-11-19,23.040000915527344,24.31999969482422,22.399999618530273,24.31999969482422,24.31999969482422,8194,CMMB
2020-11-20,24.0,24.31999969482422,22.8799991607666,23.200000762939453,23.200000762939453,5275,CMMB
2020-11-23,23.200000762939453,24.0,22.399999618530273,22.559999465942383,22.559999465942383,3619,CMMB
2020-11-24,22.559999465942383,24.479999542236328,22.559999465942383,24.0,24.0,2550,CMMB
2020-11-25,24.479999542236328,28.639999389648438,24.31999969482422,25.1200008392334,25.1200008392334,7069,CMMB
2020-11-27,25.600000381469727,26.576000213623047,24.639999389648438,24.639999389648438,24.639999389648438,1819,CMMB
2020-11-30,25.600000381469727,25.920000076293945,24.639999389648438,24.959999084472656,24.959999084472656,4438,CMMB
2020-12-01,25.1200008392334,26.079999923706055,23.200000762939453,23.95199966430664,23.95199966430664,3094,CMMB
2020-12-02,24.0,25.1200008392334,23.68000030517578,24.719999313354492,24.719999313354492,1138,CMMB
2020-12-03,24.176000595092773,24.847999572753906,23.68000030517578,24.15999984741211,24.15999984741211,431,CMMB
2020-12-04,24.639999389648438,24.719999313354492,23.68000030517578,24.43199920654297,24.43199920654297,1200,CMMB
2020-12-07,24.799999237060547,25.472000122070312,24.479999542236328,24.799999237060547,24.799999237060547,2088,CMMB
2020-12-08,24.799999237060547,26.719999313354492,24.479999542236328,25.760000228881836,25.760000228881836,3756,CMMB
2020-12-09,25.280000686645508,29.600000381469727,24.31999969482422,24.959999084472656,24.959999084472656,40581,CMMB
2020-12-10,27.520000457763672,32.959999084472656,26.31999969482422,26.8799991607666,26.8799991607666,55725,CMMB
2020-12-11,26.8799991607666,28.76799964904785,26.399999618530273,27.200000762939453,27.200000762939453,4575,CMMB
2020-12-14,27.360000610351562,27.360000610351562,23.68000030517578,24.639999389648438,24.639999389648438,9006,CMMB
2020-12-15,67.04000091552734,87.83999633789062,43.36000061035156,46.08000183105469,46.08000183105469,5782581,CMMB
2020-12-16,43.52000045776367,47.040000915527344,36.31999969482422,41.91999816894531,41.91999816894531,162281,CMMB
2020-12-17,40.0,41.599998474121094,35.20000076293945,36.15999984741211,36.15999984741211,38544,CMMB
2020-12-18,36.15999984741211,38.400001525878906,36.15999984741211,38.08000183105469,38.08000183105469,23138,CMMB
2020-12-21,37.279998779296875,38.400001525878906,36.15999984741211,37.279998779296875,37.279998779296875,15775,CMMB
2020-12-22,36.0,36.79999923706055,34.400001525878906,35.52000045776367,35.52000045776367,25394,CMMB
2020-12-23,35.68000030517578,37.119998931884766,34.720001220703125,35.52000045776367,35.52000045776367,13163,CMMB
2020-12-24,35.84000015258789,36.784000396728516,34.880001068115234,35.36000061035156,35.36000061035156,5963,CMMB
2020-12-28,34.2400016784668,35.20000076293945,31.520000457763672,33.119998931884766,33.119998931884766,18819,CMMB
2020-12-29,32.63999938964844,34.2400016784668,30.079999923706055,32.0,32.0,13881,CMMB
2020-12-30,31.84000015258789,32.79999923706055,30.399999618530273,31.200000762939453,31.200000762939453,14294,CMMB
2020-12-31,31.520000457763672,31.615999221801758,27.360000610351562,27.68000030517578,27.68000030517578,12969,CMMB
2021-01-04,27.68000030517578,27.84000015258789,26.399999618530273,27.200000762939453,27.200000762939453,8619,CMMB
2021-01-05,27.360000610351562,31.68000030517578,27.360000610351562,30.559999465942383,30.559999465942383,34263,CMMB
2021-01-06,30.8799991607666,35.040000915527344,29.760000228881836,31.360000610351562,31.360000610351562,25725,CMMB
2021-01-07,30.8799991607666,35.20000076293945,30.8799991607666,34.880001068115234,34.880001068115234,8669,CMMB
2021-01-08,35.20000076293945,35.84000015258789,31.520000457763672,32.79999923706055,32.79999923706055,8063,CMMB
2021-01-11,32.959999084472656,33.72800064086914,32.15999984741211,32.47999954223633,32.47999954223633,5275,CMMB
2021-01-12,32.47999954223633,33.599998474121094,32.15999984741211,33.599998474121094,33.599998474121094,4156,CMMB
2021-01-13,33.7599983215332,34.400001525878906,32.560001373291016,33.91999816894531,33.91999816894531,10188,CMMB
2021-01-14,33.91999816894531,39.007999420166016,33.279998779296875,37.439998626708984,37.439998626708984,18106,CMMB
2021-01-15,37.119998931884766,37.599998474121094,33.91999816894531,34.880001068115234,34.880001068115234,6731,CMMB
2021-01-19,34.2400016784668,34.880001068115234,32.0,33.439998626708984,33.439998626708984,7481,CMMB
2021-01-20,33.7599983215332,45.599998474121094,32.31999969482422,40.0,40.0,70456,CMMB
2021-01-21,39.68000030517578,44.31999969482422,36.15999984741211,40.959999084472656,40.959999084472656,44088,CMMB
2021-01-22,41.439998626708984,44.0,39.20000076293945,39.68000030517578,39.68000030517578,27719,CMMB
2021-01-25,39.84000015258789,40.959999084472656,36.959999084472656,38.880001068115234,38.880001068115234,11656,CMMB
2021-01-26,39.20000076293945,39.84000015258789,37.599998474121094,38.2400016784668,38.2400016784668,6131,CMMB
2021-01-27,37.599998474121094,38.560001373291016,35.040000915527344,35.36000061035156,35.36000061035156,11075,CMMB
2021-01-28,34.880001068115234,37.279998779296875,34.08000183105469,34.70399856567383,34.70399856567383,6363,CMMB
2021-01-29,33.91999816894531,35.104000091552734,32.959999084472656,33.279998779296875,33.279998779296875,6625,CMMB
2021-02-01,33.599998474121094,37.439998626708984,33.439998626708984,36.63999938964844,36.63999938964844,9431,CMMB
2021-02-02,39.551998138427734,39.68000030517578,37.599998474121094,39.20000076293945,39.20000076293945,9775,CMMB
2021-02-03,40.15999984741211,42.400001525878906,38.43199920654297,42.400001525878906,42.400001525878906,15550,CMMB
2021-02-04,43.52000045776367,43.52000045776367,39.52000045776367,40.959999084472656,40.959999084472656,12456,CMMB
2021-02-05,42.560001373291016,46.08000183105469,40.15999984741211,45.119998931884766,45.119998931884766,14875,CMMB
2021-02-08,46.08000183105469,46.08000183105469,42.2400016784668,44.31999969482422,44.31999969482422,12419,CMMB
2021-02-09,43.68000030517578,45.7599983215332,43.52000045776367,44.79999923706055,44.79999923706055,7306,CMMB
2021-02-10,45.7599983215332,168.8000030517578,44.63999938964844,127.36000061035156,127.36000061035156,2897694,CMMB
2021-02-11,82.87999725341797,107.19999694824219,76.80000305175781,76.95999908447266,76.95999908447266,281019,CMMB
2021-02-12,72.0,78.72000122070312,67.19999694824219,68.0,68.0,69956,CMMB
2021-02-16,69.5999984741211,94.4000015258789,67.83999633789062,78.23999786376953,78.23999786376953,196750,CMMB
2021-02-17,73.76000213623047,79.83999633789062,68.80000305175781,74.7040023803711,74.7040023803711,94681,CMMB
2021-02-18,72.4800033569336,74.4000015258789,68.31999969482422,68.4800033569336,68.4800033569336,39163,CMMB
2021-02-19,68.80000305175781,78.08000183105469,68.4800033569336,70.55999755859375,70.55999755859375,62925,CMMB
2021-02-22,70.4000015258789,73.27999877929688,67.5199966430664,68.80000305175781,68.80000305175781,74319,CMMB
2021-02-23,65.91999816894531,65.91999816894531,52.79999923706055,60.15999984741211,60.15999984741211,23906,CMMB
2021-02-24,61.91999816894531,71.68000030517578,60.992000579833984,62.880001068115234,62.880001068115234,88275,CMMB
